,Company Ticker,Current Price,Graham Intrinsic,Modern Intrinsic,Financial Intrinsic
494,ALC,74.32,-24.307000000000002,-15.151000000000002,
495,NWG,7.47,4.994000000000001,4.0095,7.4906600999999995
496,MFC,19.55,62.47460000000001,37.8098,21.30053562
497,HOLN.SW,54.82,90.62400000000001,55.047000000000004,59.4845316
498,2914.T,2639.5,3519.2549999999997,2282.7599999999998,2772.41202
499,1024.HK,61.3,,,
500,IBKR,86.21,173.74,96.22,104.672196
501,2388.HK,26.25,78.29168,47.51684,28.498482008
502,600690.SS,26.16,55.157999999999994,31.566499999999994,30.038178249999998
503,VICI,34.48,50.848000000000006,31.584,36.92122560000001
504,WXXWY,16.15,,,
505,GFS,64.59,,,
506,MBLY,41.9,,,
507,ALL,135.41,282.8454,189.02519999999998,140.67047664
508,BN.PA,50.17,68.0524,42.2487,53.74947786
509,601601.SS,26.42,52.721999999999994,33.5385,28.0136259
510,WELL,75.28,90.47500000000001,50.050000000000004,91.44016
511,EXPGF,37.91,,,
512,CRH,46.27,41.038,24.424,51.060729200000004
513,CMI,246.92,306.0148,186.0349,267.88958343999997
514,DD,75.81,-144.55919999999998,-83.3346,
515,300015.SZ,32.6,36.036,19.448,42.5902048
516,MPLX,34.46,-12.656,-8.528,
517,ENGI.PA,13.21,-22.791,-13.347999999999999,
518,WBD,14.22,,,
519,CAP.PA,183.1,218.67,124.5975,211.38260025
520,002475.SZ,32.13,79.24560000000001,42.537800000000004,42.73046984000001
521,WCN,135.32,30.3072,17.4636,153.24918588
522,OTIS,83.22,63.559999999999995,39.48,89.15432399999999
523,GMBXF,4.355,12.584,7.622999999999998,4.73715
524,MTD,1513.31,729.863,433.43399999999997,1670.6638800000003
525,BNTX,141.51,-2474.6283999999996,-1150.5792,80.04057192
526,HAL,39.02,-227.656,-119.30050000000001,
527,601668.SS,5.43,38.163999999999994,22.272,6.078098399999999
528,6273.T,68890.0,50450.947199999995,29580.153599999998,76928.668416
529,0267.HK,9.13,29.933000000000003,20.054000000000002,9.489937600000001
530,CTSH,66.72,73.3992,43.7671,73.40893516
531,6954.T,22865.0,12693.59,7694.57,24852.260355
532,7182.T,1173.0,2032.4640000000002,1228.752,1277.5172256
533,DB1.DE,169.45,198.4818,114.66839999999999,192.06503712000003
534,DHI,98.59,280.12980000000005,163.7974,110.45807982
535,GWW,656.49,907.3960000000001,492.4455,839.9317414500001
536,ASIANPAINT.NS,2804.6,1231.95,694.7624999999999,3287.9971949999995
537,AME,144.69,107.44500000000001,64.09,159.16186000000002
538,0066.HK,41.55,47.4524,29.0612,44.870873040000006
539,TLS.AX,4.07,3.7786399999999998,2.29907,4.413838324
540,ROK,285.18,353.3628,213.9989,310.25707078
541,DLTR,147.04,282.952,157.0135,177.5770027
542,CPRT,67.9,156.645,86.435,83.01662850000001
543,CABK.MC,3.97,8.09784,4.61817,4.578106805999999
544,KBCSF,76.44,,,
545,PCG,15.54,-17.1496,-11.2423,
546,MARUTI.NS,8811.35,18377.544,9588.347000000002,14008.596180800003
547,DLR,111.46,-129.324,-60.37200000000001,60.4052748
548,AXISBANK.BO,,,,
549,601633.SS,31.29,17.43,10.997499999999999,33.16731875
550,BKR,32.92,19.278,10.133999999999999,
551,KEYS,180.75,118.961,68.74799999999999,205.02776699999998
552,601998.SS,4.94,28.967279999999995,16.90639,5.544889779
553,STT,92.58,107.43900000000001,70.412,96.82560500000001
554,LYB,99.47,-144.6864,-53.0657,85.03873060000001
555,HYMTF,,,,
556,6594.T,,,,
557,AOT.BK,73.0,,,
558,ED,92.36,,,
559,VWSB.F,28.55,,,
560,600000.SS,,,,
561,KNIN.SW,242.9,,,
562,RMD,213.13,,,
563,SCMN.SW,570.2,160.881,174.57299999999998,559.4366357999999
564,Z74.SI,2.52,4.11468,2.33784,2.9216708639999998
565,BMRI.JK,10300.0,14923.8464,8471.2832,11955.24449792
566,KR,44.8,103.986,60.9855,50.0180835
567,BSP.F,9.96,,,
568,APTV,112.8,189.81,113.22,124.02918000000001
569,GOLD,17.93,-7.729,-0.26200000000000023,16.6791296
570,HXGBF,11.63,87.67960000000001,49.8348,13.462236840000003
571,ABC,159.03,-448.5296,-267.6048,
572,ALB,268.29,573.1968,296.27840000000003,475.33718848
573,WEGE3.SA,38.6,27.077399999999997,15.271199999999999,44.90022348
574,SBAC,289.49,92.876,49.848000000000006,387.153792
575,URI,448.65,647.1899999999999,358.4925,544.07106
576,6178.T,1160.5,1686.972,1150.7160000000001,1199.0762364
577,G.MI,18.25,23.958000000000002,15.004000000000003,19.542846400000002
578,002142.SZ,31.41,96.31439999999999,55.087199999999996,36.123010560000004
579,ADS.DE,139.26,69.615,40.885,154.995035
580,BF-A,64.87,,,
581,WBA,36.55,-7.852599999999999,-5.878799999999999,
582,CSGP,75.96,284.21000000000004,158.22,91.13472
583,ILMN,196.58,-58.8928,-17.676400000000005,174.70100148000003
584,0011.HK,126.1,356.28299999999996,213.259,138.26577029999999
585,EA,111.8,92.988,57.6315,120.0354066
586,DFS,115.0,1078.7126,563.8038,179.80119234
587,WOW.AX,36.01,30.3072,18.233600000000003,39.349542400000004
588,0LC.F,63.5,90.1808,49.4079,78.92928981
589,0027.HK,53.85,43.6595,30.11,55.451780400000004
590,SGO.PA,52.45,11.236999999999998,7.9559999999999995,53.6914026
591,OKE,69.45,63.97299999999999,39.108999999999995,75.1743615
592,IMO,53.78,-56.061600000000006,-31.9358,
593,PPG,126.23,99.69899999999998,63.626999999999995,133.3424526
594,GPN,117.88,79.404,45.064499999999995,136.86756525
595,QSR,67.62,41.276,25.313,72.96169139999999
596,TCL.AX,13.97,-122.3554,-61.81020000000001,
597,DELL,42.72,108.7916,66.0008,46.39623296
598,600887.SS,31.46,62.495,35.235,36.9254535
599,VOD,11.14,157.48700000000002,81.57600000000001,19.191001200000002
600,601319.SS,5.08,,,
601,SRT.DE,351.5,,,
602,HEN3.DE,65.54,43.9992,30.909599999999998,67.17682512
603,SLF,50.71,81.62959999999998,49.99979999999999,54.81420959999999
604,FAST,52.11,31.9516,20.1283,55.408669329999995
605,FERG,144.36,74.981,58.74799999999999,145.2627784
606,SUNPHARMA.NS,1006.6,754.0039999999999,404.6119999999999,1341.4101635999998
607,PEG,60.65,60.536,40.608,62.9534544
608,SREN.SW,94.14,-226.80759999999998,-121.0213,
609,DNB.OL,190.3,331.06559999999996,198.61529999999996,208.41351845999998
610,AD.AS,27.6,28.86,18.005,29.489531500000002
611,EQT.ST,240.5,69.06400000000001,35.632,440.1019264
612,RWE.DE,39.82,5.5224,7.0512,38.808669120000005
613,AMS.MC,58.1,-1208.06,-607.88,
614,FMX,82.44,-4.239,-2.862,
615,HPQ,29.97,25.756000000000004,19.340500000000002,30.3072497
616,1339.HK,2.55,16.03296,9.27048,2.89399488
617,GIVN.SW,2842.0,1706.3464,1073.0631999999998,3024.22057328
618,CHT,37.1,,,
619,NDAQ,59.62,139.605,86.715,63.82463849999999
620,300124.SZ,72.48,66.1264,37.1332,85.70877728
621,TU,20.43,18.1184,11.1492,21.85657932
622,000651.SZ,34.27,138.06780000000003,80.11640000000001,38.62155336000001
623,2202.HK,14.88,34.662620000000004,23.136560000000003,15.471898980000002
624,GLW,35.25,36.1806,21.9678,38.27445
625,WEC,93.27,83.84639999999999,52.8407,99.18191449999999
626,LEN,101.9,546.702,300.246,126.0597012
627,CLNX.MC,37.19,-16.275,-9.1,
628,DTG.F,31.2,,,
629,ARE,165.68,-77.03080000000001,-22.730400000000007,147.55156752000002
630,ENPH,212.07,56.749,30.217000000000006,291.56182970000003
631,PTT-R.BK,32.5,,,
632,L.TO,117.11,,,
633,0688.HK,,,,
634,EOAN.DE,,,,
635,BBD,2.45,3.4982999999999995,2.5713999999999997,2.48799096
636,601138.SS,,,,
637,CPNG,,,,
638,035420.KS,230000.0,,,
639,HO.PA,,,,
640,DMART.NS,3498.85,701.667,391.28600000000006,4185.412764000001
641,WOSB.F,100.15,,,
642,IT,,,,
643,ASAZF,24.68,,,
644,CBRE,,,,
645,CEG,86.81,,,
646,VRSK,176.78,118.69739999999999,71.20119999999999,193.62719823999998
647,CDW,205.64,,,
648,KNEBV.HE,,,,
649,BAJAJFINSV.NS,1401.75,16825.91,9185.43,1761.925587
650,PPBA.F,,,,
651,6702.T,18055.0,59846.43300000001,32707.948999999997,22623.156703700002
652,ORAN,10.38,-8.034,1.6479999999999997,9.758014
653,EVO.ST,1267.2,1077.7236,543.8942999999999,4950.17518446
654,NTGY.MC,26.0,-1.9210000000000005,-1.4280000000000002,
655,ES,80.07,70.929,45.227,84.64751349999999
656,4503.T,1915.0,1040.996,698.9730000000001,1987.4020023000003
657,BEI.DE,110.1,80.96660000000001,47.275800000000004,123.50796822000001
658,STAN.L,729.4,1125.828,617.364,905.8086576000001
659,AWK,150.45,99.396,60.58800000000001,163.01272679999997
660,ADANIENT.NS,1846.95,,,
661,VEEV,168.61,82.836,47.908,191.02198719999998
662,ZBH,127.91,-15.075000000000001,-9.38,
663,TITAN.NS,2468.5,800.08,430.18,3264.618758
664,WIT,4.9,6.837,4.128,5.3403678
665,SAMPO.HE,45.5,43.6212,22.0031,193.63246210000003
666,MTB,159.02,491.0009999999999,276.71299999999997,186.65004629999999
667,MKN2.F,1.974,,,
668,SAND.ST,215.4,195.93199999999996,120.04849999999999,232.48608569999996
669,CRWD,108.96,-67.0714,-34.718199999999996,
670,ULTA,515.75,92.36699999999999,54.736000000000004,570.4332144
671,ALNY,215.26,2616.075,1287.2749999999999,
672,DDOG,80.52,-13.5324,-7.1512,
673,BGNE,244.48,-1578.225,-841.7199999999999,
674,EBAY,48.08,85.3664,54.0132,50.97439512
675,TROW,117.62,-327.95520000000005,-131.5826,96.29934426
676,SQM,93.04,23.497999999999998,13.453999999999999,105.86030040000001
677,GMAB,38.69,41.25,22.44,49.051464
678,6505.TW,83.0,0.23400000000000054,2.2620000000000005,79.5968082
679,NOK,4.66,-15.4284,-8.9792,
680,PGHN.SW,910.4,111.72479999999999,139.3524,888.55343676
681,FNV,136.0,53.5572,31.481099999999998,151.51347783000003
682,YUMC,61.17,386.62999999999994,199.64,110.00164
683,600104.SS,14.83,33.885,23.13,15.337079999999998
684,601066.SS,26.72,,,
685,WTW,244.7,,,
686,GMG.AX,19.78,26.256800000000002,15.6584,21.782199680000005
687,TSCO,233.0,212.98999999999998,126.35000000000001,257.453287
688,FANG,149.29,-1254.9327999999998,-696.8764,
689,5108.T,4858.0,-74.12160000000002,-128.0583,
690,NA.TO,100.6,171.18599999999998,102.58800000000001,110.20126560000001
691,ULTRACEMCO.NS,7206.05,13937.3388,7634.7744,8972.967234
692,FITB,37.17,50.5376,32.7488,39.02782208
693,DB,12.11,7.9952,6.0876,12.26746248
694,LISP.SW,9960.0,39762.752,23516.601,11027.9335653
695,IFC.TO,197.04,192.24,115.92000000000002,214.918272
696,EFX,206.16,132.617,79.86599999999999,225.08664360000003
697,CQP,54.2,38.06,25.080000000000002,56.524248
698,5110.SR,22.78,-6.550000000000001,-1.9000000000000006,20.159200000000002
699,CBHD.F,108.6,32.574,23.6295,110.43463095
700,AVB,180.28,-63.8352,-16.1876,162.51988323999998
701,EQR,64.82,-60.53400000000001,-25.399500000000003,50.895358800000004
702,EBK.DE,85.0,,,
703,SGEN,135.41,311.10200000000003,165.39600000000002,188.2713408
704,CCEP,54.61,93.272,50.2385,71.6837371
705,EIX,67.01,37.152,24.516000000000002,69.89529960000002
706,6618.HK,58.55,,,
707,2308.TW,294.0,420.3451999999999,241.8251,335.14995253999996
708,FRC,135.45,151.808,93.504,145.72976640000002
709,035720.KS,67600.0,,,
710,DAL,38.17,797.839,342.517,
711,GWO.TO,35.59,99.221,58.32799999999999,39.6220836
712,LR.PA,85.8,59.708000000000006,36.8115,92.24240849999998
713,TIB1.F,12.27,,,
714,HZNP,109.42,55.024,32.4895,121.39538774999998
715,SEB-A.ST,122.9,291.89160000000004,170.44830000000002,137.77289757
716,ALGN,315.81,547.1999999999999,289.44,452.16576000000003
717,WY,33.64,32.93,21.36,35.38017000000001
718,LI,23.85,-3.1428,-1.8189000000000002,
719,ARES,85.34,81.282,44.436,106.8446784
720,VMC,184.13,176.952,100.521,213.30161999999999
721,RCI,48.41,52.5822,33.358599999999996,51.232533659999994
722,TLK,25.17,38.09,22.619999999999997,27.785472000000006
723,601919.SS,10.83,-163.9668,-76.09840000000001,6.2075408
724,0291.HK,58.0,26.00646,14.23248,72.40501529999999
725,6503.T,1516.5,2241.747,1368.456,1640.4258264000002
726,BEKE,19.21,,,
727,TTD,48.69,200.475,113.85000000000001,56.50128
728,MT,28.78,33.3568,14.9184,
729,HRL,44.95,42.120000000000005,25.515,48.8885625
730,0001.HK,49.45,165.6932,111.2541,51.346122390000005
731,7733.T,2446.5,-201.656,-113.34049999999999,
732,2881.TW,58.9,-89.66999999999999,-21.349999999999998,53.32803
733,TCOM,36.57,,,
734,UDR,44.09,-11.984000000000002,-5.442,29.598921
735,FTV,68.13,118.404,72.072,73.81389600000001
736,HIG,77.21,168.46480000000003,97.1299,87.83449352999999
737,DASH,57.72,,,
738,MPWR,492.02,204.75,112.0,615.0375
739,RJF,111.32,322.2198,181.7074,130.59984938000002
740,GPC,173.04,6.5489999999999995,4.292,183.4784416
741,4689.T,394.9,860.2139999999999,468.6345,499.40403254999995
742,ACGL,64.22,180.9136,101.6218,75.85764493999999
743,8750.T,3032.0,335.331,341.658,2983.3880256
744,ANSS,267.04,130.71099999999998,79.023,290.80449089999996
745,MLYBY,4.015,,,
746,GFNORTEO.MX,154.57,363.09240000000005,210.09120000000004,175.02170568000005
747,AEM,51.23,-41.648,-13.289,45.16629699999999
748,VNA.DE,26.07,95.68100000000001,63.983000000000004,27.0792492
749,9022.T,15265.0,-139153.565,-72396.77,
750,HNR1.DE,177.95,305.3904,172.8252,207.50656211999998
751,002460.SZ,78.84,42.63600000000001,24.343000000000004,90.68905230000001
752,8113.T,5180.0,2580.0699999999997,1530.55,5724.182658999999
753,8002.T,1768.5,-52.78,-316.68,
754,SPOT,125.16,-1073.8980000000001,-547.344,
755,1113.HK,50.8,133.155,88.77000000000001,52.790712000000006
756,AENA.MC,137.85,-1285.8069999999998,-650.136,
757,ML.PA,29.31,,,
758,IFF,94.82,58.2294,37.9422,99.39388788
759,EXR,161.75,90.61,57.46,171.43146800000002
760,000270.KS,72400.0,,,
761,000725.SZ,4.08,-8.32104,-3.40977,3.2858948850000003
762,EPI-A.ST,200.9,184.23,104.3525,233.96842874999996
763,CEZ.PR,978.0,91.0336,73.4568,980.6583383999999
764,9613.T,1975.0,1698.6671999999999,1018.9535999999999,2163.0129907200003
765,ITBA.F,23.4,44.954,27.482,25.340369600000002
766,DSM.AS,118.55,67.6838,41.78940000000001,127.39146588000001
767,6301.T,3180.0,2575.9788000000003,1597.0619000000002,3408.7559945099997
768,K,67.69,47.553,33.759,69.25658849999999
769,SCT.F,19.3,,,
770,IR,56.69,-5.984999999999999,-3.57,
771,GLE.PA,26.25,-24.786,-15.197999999999999,
772,SCHN.SW,188.0,222.101,129.50300000000001,211.1399466
773,8053.T,2358.0,-1759.3290000000002,-1217.997,
774,ONGC.NS,146.7,53.352,28.655999999999995,194.81759999999997
775,ZTO,27.47,12.2136,8.416799999999999,28.401377760000003
776,NU,4.74,,,
777,601818.SS,3.01,15.58912,9.46656,3.2675227200000005
778,NESTLEIND.NS,19023.85,,,
779,600009.SS,60.5,-35.7764,-20.4732,
780,FE,39.9,9.0402,11.312600000000002,38.97335442000001
781,CAJ,22.04,9.765,7.44,22.336554000000003
782,ZM,74.21,-31.904999999999998,-9.765,65.73030750000001
783,NIBE-B.ST,111.05,301.00100000000003,166.148,135.79560540000003
784,BZLA.F,7.25,,,
785,VRSN,210.18,135.23999999999998,82.8,226.898496
786,HBAN,15.23,4.787999999999999,5.528999999999999,14.880636599999999
787,REP.MC,15.32,-59.242399999999996,-33.526199999999996,
788,GIB,92.74,93.825,57.225,100.3164225
789,SWED-A.ST,201.9,305.5468,200.6784,211.02358056
790,RF,23.67,10.2448,9.3024,23.44306944
791,STMN.SW,125.05,158.0334,94.77420000000001,136.95632844
792,MLM,351.24,458.138,260.804,406.0769056
793,RBLX,34.82,38.88,16.69,
794,PFG,90.38,118.54080000000002,75.4404,95.64449748
795,ETR,105.79,166.4136,105.1243,112.39319504
796,601111.SS,10.29,-87.30799999999999,-46.8165,
797,PWR,151.34,132.5626,74.7238,177.59526339999996
798,0762.HK,5.63,15.51228,8.89189,6.442381217999999
799,EC,10.95,-37.45,-12.84,9.532416000000001
800,RYAAY,93.35,-2450.7400000000002,-1245.28,
801,TEF,3.81,11.6467,6.618099999999999,4.41465418
802,FER.MC,27.18,10.772999999999998,3.8189999999999986,
803,DTE,113.68,120.8512,80.66560000000001,118.2149952
804,FSR.JO,6426.0,85.767,49.840999999999994,7250.7102514
805,AEE,85.5,73.57,46.41,90.857613
806,4543.T,3899.0,4298.1848,2428.6574,4557.1448429
807,TECK,41.13,-3.648,-2.8689999999999998,
808,BOROUGE.AE,,,,
809,LH,245.89,-513.0612,-182.58309999999997,211.88228266000002
810,TSN,,,,
811,600188.SS,33.27,74.7634,41.6992,39.775579480000005
812,CNHI,16.22,-58.0308,-30.0329,
813,DOV,153.25,152.48999999999998,90.27,169.65328499999998
814,JSWSTEEL.NS,718.95,,,
815,1010.SR,26.8,63.89900000000001,36.267,31.078228500000005
816,VIE.PA,27.7,7.216,4.048,33.6085568
817,600016.SS,3.44,6.4601999999999995,5.0616,3.46387932
818,1766.HK,3.59,9.5722,6.0456,3.8133446400000004
819,AHCHF,3.61,,,
820,STLD,122.32,223.95120000000003,122.2606,153.76336426
821,BIMBOA.MX,88.84,151.8972,83.4561,109.73868633
822,TSCDF,2.925,27.293000000000003,16.71,3.1642056000000003
823,CFG,43.12,44.856,32.218,43.995387799999996
824,4612.T,1150.0,1410.981,782.023,1392.9090328999998
825,EPAM,356.49,271.03999999999996,150.92,427.61695199999997
826,M&M.NS,1365.45,,,
827,PPL,28.66,82.9704,46.7377,33.67759177
828,IX,89.61,277.47200000000004,158.97600000000003,102.7329408
829,HM-B.ST,129.52,-23.214,-14.522,
830,LUV,34.57,164.485,68.74000000000001,
831,688599.SS,65.88,,,
832,CBGA.F,162.5,134.37900000000002,82.397,175.425978
833,HOLX,81.86,86.632,63.336,83.21826239999999
834,1929.HK,16.1,,,
835,600031.SS,16.53,35.457,23.860999999999997,17.135699099999997
836,ELE.MC,18.12,30.5712,18.9156,19.49456256
837,6752.T,1154.0,1834.4920000000002,1126.576,1243.9895776000003
838,LCID,10.03,1637.871,784.368,
839,ARGX,372.39,-1102.1399999999999,-589.68,
840,UMC,8.27,42.185,22.605000000000004,11.1886335
841,DIDIY,4.26,,,
842,ANTO.L,1674.5,-2343.6000000000004,-1069.5,1075.78401
843,HPE,16.44,-6.534000000000001,-4.1745,
844,BAX,40.95,50.3424,30.8637,44.183317859999995
845,JBHT,190.6,193.401,110.808,218.40410699999998
846,2882.TW,42.65,-162.1918,-66.21839999999999,34.472325239999996
847,HEI,173.2,69.142,39.8235,197.18683380000002
848,NTRS,97.82,107.37540000000001,69.1152,103.04340288
849,EDPR.LS,19.99,11.353600000000002,7.436800000000001,21.01104384
850,PAYC,317.09,149.4204,81.47520000000002,399.91895280000006
851,4901.T,6560.0,5689.775,3738.995,6856.373952999998
852,BMRN,109.46,644.1120000000001,333.60600000000005,188.8005042
853,SHB-A.ST,102.2,190.43859999999998,117.46679999999999,109.86038783999999
854,3659.T,3070.0,1541.31,940.8799999999998,3321.9996800000004
855,BPAC3.SA,10.89,,,
856,CAH,79.83,133.95000000000002,79.9,87.73490000000001
857,VTR,50.99,-36.153,-14.858999999999998,40.9438458
858,MAA,171.37,51.525,32.06,183.69899100000004
859,TDY,438.36,587.8272,323.2836,540.4329377999999
860,0788.HK,0.9,,,
861,UPM.HE,34.37,21.2232,13.6641,36.19041336
862,4911.T,6581.0,-2087.085,-1123.815,
863,ERIC,5.69,-19.4112,-11.685599999999999,
864,ATL.MI,,,,
865,WAT,333.78,220.8712,133.4256,363.72460607999994
866,INVH,32.67,15.400799999999998,8.6904,38.269638
867,SUI,158.09,24.505,16.9,163.03396199999997
868,CHD,82.89,53.09920000000001,35.019600000000004,86.50477836
869,EDP.F,4.569,,,
870,WST,271.14,350.353,190.49400000000003,345.04144800000006
871,PUB.PA,74.08,70.0196,41.5548,81.83915123999999
872,PODD,294.83,29.130000000000003,14.84,711.7196200000002
873,9020.T,6871.0,-38144.559,-23285.032,
874,CINF,125.17,111.21500000000002,107.44500000000001,123.53686800000001
875,0390.HK,4.2,40.29228,23.06664,4.8245725440000005
876,MKC,74.5,53.108,34.364,78.32220159999999
877,PTTEP.BK,163.5,444.23280000000005,239.68890000000002,213.24329072999996
878,0960.HK,25.35,110.74668000000001,64.99284,28.2972459
879,TS,34.47,11.418,6.314,41.199831200000006
880,ZS,133.87,-164.053,-86.014,
881,WPM,43.1,8.023,7.118999999999999,42.87505889999999
882,AKRBP.OL,304.7,3537.8772000000004,1801.0311000000002,753.6236612099999
883,ATGL.NS,1255.4,,,
884,NTPC.NS,165.0,276.125,170.375,177.34275
885,CHWY,45.1,12.3126,6.2388,156.61537056
886,ICLR,232.27,261.11199999999997,148.0185,270.16835729999997
887,NET,60.1,,,
888,III.L,1632.0,6038.009999999999,3813.479999999999,1733.4866700000002
889,STE,192.87,143.35500000000002,85.51,212.19055000000003
890,TTM,25.14,-62.217000000000006,-38.781,
891,1303.TW,74.4,46.980000000000004,32.400000000000006,76.58874
892,6723.T,1608.0,1571.171,860.4680000000001,2003.1433632000003
893,SWKS,119.61,200.716,120.21299999999998,131.1010488
894,CTRA,25.07,24.376,14.608000000000002,27.5069696
895,LPLA,240.12,500.02260000000007,265.21880000000004,338.54067184
896,2319.HK,37.0,48.4036,27.424799999999998,43.054404479999995
897,GEBN.SW,510.8,202.4016,150.3708,518.03432556
898,068270.KS,162400.0,,,
899,FTS,41.5,33.0296,22.3448,43.02294080000001
900,XYL,106.17,64.428,36.064,126.09461759999999
901,BZ,22.53,-40.925999999999995,-25.688,
902,5401.T,2783.5,7889.7660000000005,3353.688,
903,PBA,34.92,-19.026,-11.437999999999999,
904,OMC,91.14,133.947,79.376,100.8086926
905,VTWR.DE,34.2,,,
906,PAH3.DE,55.12,96.72800000000001,71.90400000000001,55.8981696
907,1301.TW,89.1,-28.034999999999993,-5.354999999999998,81.389385
908,BBY,85.52,167.57999999999998,102.6,92.34
909,RCL,,,,
910,LGEN.L,253.6,514.5600000000001,327.68000000000006,268.410368
911,FOX,33.2,68.05699999999999,40.986,36.3026664
912,EYX.F,75.34,,,
913,TTWO,111.1,288.22499999999997,155.855,143.88149299999998
914,SIVB,310.03,744.31,455.7,334.66607999999997
